year,province,mcpr_archange,p(1-x),provision_25,u(1-y),utilisation_10
2023,Southwest,,0.75P3,352.38669,0.90U3,34.586678
2023,Cameroon,,0.75P3,169.86713,0.90U3,29.615625
2024,Adamawa,,0.75P4,48.523113,0.90U4,6.594461
2024,Centre,,0.75P4,326.19775,0.90U4,20.578577
2024,East,,0.75P4,191.14418,0.90U4,28.93401
2024,Far North,,0.75P4,14.776172,0.90U4,7.2505612
2024,Littoral,,0.75P4,123.40698,0.90U4,23.239061
2024,North,,0.75P4,16.326563,0.90U4,9.687973
2024,Northwest,,0.75P4,67.758713,0.90U4,12.610898
2024,West,,0.75P4,265.0918,0.90U4,27.227493
2024,South,,0.75P4,197.73492,0.90U4,9.0797682
2024,Southwest,,0.75P4,264.29004,0.90U4,31.128008
2024,Cameroon,,0.75P4,127.40034,0.90U4,26.654062
2025,Adamawa,,0.75P5,36.392334,0.90U5,5.9350152
2025,Centre,,0.75P5,244.64832,0.90U5,18.52072
2025,East,,0.75P5,143.35814,0.90U5,26.040609
2025,Far North,,0.75P5,11.082129,0.90U5,6.5255051
2025,Littoral,,0.75P5,92.555237,0.90U5,20.915155
2025,North,,0.75P5,12.244922,0.90U5,8.7191753
2025,Northwest,,0.75P5,50.819035,0.90U5,11.349809
2025,West,,0.75P5,198.81885,0.90U5,24.504744
2025,South,,0.75P5,148.30119,0.90U5,8.1717911
2025,Southwest,,0.75P5,198.21751,0.90U5,28.015207
2025,Cameroon,,0.75P5,95.550255,0.90U5,23.988657
2026,Adamawa,,0.75P6,27.29425,0.90U6,5.3415136
2026,Centre,,0.75P6,183.48624,0.90U6,16.668648
2026,East,,0.75P6,107.5186,0.90U6,23.436548
2026,Far North,,0.75P6,8.3115969,0.90U6,5.8729544
2026,Littoral,,0.75P6,69.416428,0.90U6,18.823641
2026,North,,0.75P6,9.183691,0.90U6,7.8472576
2026,Northwest,,0.75P6,38.114277,0.90U6,10.214828
2026,West,,0.75P6,149.11414,0.90U6,22.05427
2026,South,,0.75P6,111.22589,0.90U6,7.3546119
2026,Southwest,,0.75P6,148.66315,0.90U6,25.213686
2026,Cameroon,,0.75P6,71.662697,0.90U6,21.58979
2027,Adamawa,,0.75P7,20.470688,0.90U7,4.8073621
2027,Centre,,0.75P7,137.61469,0.90U7,15.001782
2027,East,,0.75P7,80.638954,0.90U7,21.092894
2027,Far North,,0.75P7,6.2336974,0.90U7,5.2856588
2027,Littoral,,0.75P7,52.062321,0.90U7,16.941277
2027,North,,0.75P7,6.8877687,0.90U7,7.0625319
2027,Northwest,,0.75P7,28.585709,0.90U7,9.1933451
2027,West,,0.75P7,111.8356,0.90U7,19.848843
2027,South,,0.75P7,83.419418,0.90U7,6.6191506
2027,Southwest,,0.75P7,111.49735,0.90U7,22.692318
2027,Cameroon,,0.75P7,53.747021,0.90U7,19.430811
2028,Adamawa,,0.75P8,15.353016,0.90U8,4.3266258
2028,Centre,,0.75P8,103.21101,0.90U8,13.501604
2028,East,,0.75P8,60.479214,0.90U8,18.983604
2028,Far North,,0.75P8,4.6752729,0.90U8,4.757093
2028,Littoral,,0.75P8,39.046741,0.90U8,15.247149
2028,North,,0.75P8,5.1658263,0.90U8,6.3562789
2028,Northwest,,0.75P8,21.439281,0.90U8,8.2740107
2028,West,,0.75P8,83.876701,0.90U8,17.863958
2028,South,,0.75P8,62.564564,0.90U8,5.9572358
2028,Southwest,,0.75P8,83.623016,0.90U8,20.423086
2028,Cameroon,,0.75P8,40.310265,0.90U8,17.48773
2029,Adamawa,,0.75P9,11.514762,0.90U9,3.8939633
2029,Centre,,0.75P9,77.408257,0.90U9,12.151443
2029,East,,0.75P9,45.359409,0.90U9,17.085243
2029,Far North,,0.75P9,3.5064549,0.90U9,4.281384
2029,Littoral,,0.75P9,29.285055,0.90U9,13.722434
2029,North,,0.75P9,3.8743699,0.90U9,5.7206511
2029,Northwest,,0.75P9,16.07946,0.90U9,7.446609
2029,West,,0.75P9,62.907528,0.90U9,16.077562
2029,South,,0.75P9,46.923424,0.90U9,5.3615122
2029,Southwest,,0.75P9,62.717262,0.90U9,18.380777
2029,Cameroon,,0.75P9,30.232698,0.90U9,15.738957
2030,Adamawa,,0.75P10,8.6360712,0.90U10,3.5045669
2030,Centre,,0.75P10,58.056194,0.90U10,10.936299
2030,East,,0.75P10,34.019558,0.90U10,15.376719
2030,Far North,,0.75P10,2.6298411,0.90U10,3.8532455
2030,Littoral,,0.75P10,21.963791,0.90U10,12.35019
2030,North,,0.75P10,2.9057775,0.90U10,5.1485858
2030,Northwest,,0.75P10,12.059595,0.90U10,6.7019482
2030,West,,0.75P10,47.180645,0.90U10,14.469807
2030,South,,0.75P10,35.19257,0.90U10,4.8253608
2030,Southwest,,0.75P10,47.037949,0.90U10,16.5427
2030,Cameroon,,0.75P10,22.674524,0.90U10,14.165062
