year,province,mcpr_archange,p(1-x),provision_10,u(1-y),utilisation_10
2023,Southwest,,0.90P3,608.92419,0.90U3,34.586678
2023,Cameroon,,0.90P3,293.5304,0.90U3,29.615625
2024,Adamawa,,0.90P4,100.61753,0.90U4,6.594461
2024,Centre,,0.90P4,676.40369,0.90U4,20.578577
2024,East,,0.90P4,396.35657,0.90U4,28.93401
2024,Far North,,0.90P4,30.63987,0.90U4,7.2505612
2024,Littoral,,0.90P4,255.89671,0.90U4,23.239061
2024,North,,0.90P4,33.854759,0.90U4,9.687973
2024,Northwest,,0.90P4,140.50447,0.90U4,12.610898
2024,West,,0.90P4,549.69434,0.90U4,27.227493
2024,South,,0.90P4,410.02313,0.90U4,9.0797682
2024,Southwest,,0.90P4,548.0318,0.90U4,31.128008
2024,Cameroon,,0.90P4,264.17734,0.90U4,26.654062
2025,Adamawa,,0.90P5,90.555779,0.90U5,5.9350152
2025,Centre,,0.90P5,608.76331,0.90U5,18.52072
2025,East,,0.90P5,356.72092,0.90U5,26.040609
2025,Far North,,0.90P5,27.575884,0.90U5,6.5255051
2025,Littoral,,0.90P5,230.30704,0.90U5,20.915155
2025,North,,0.90P5,30.469284,0.90U5,8.7191753
2025,Northwest,,0.90P5,126.45403,0.90U5,11.349809
2025,West,,0.90P5,494.72491,0.90U5,24.504744
2025,South,,0.90P5,369.02081,0.90U5,8.1717911
2025,Southwest,,0.90P5,493.22861,0.90U5,28.015207
2025,Cameroon,,0.90P5,237.75961,0.90U5,23.988657
2026,Adamawa,,0.90P6,81.500198,0.90U6,5.3415136
2026,Centre,,0.90P6,547.88696,0.90U6,16.668648
2026,East,,0.90P6,321.04883,0.90U6,23.436548
2026,Far North,,0.90P6,24.818295,0.90U6,5.8729544
2026,Littoral,,0.90P6,207.27634,0.90U6,18.823641
2026,North,,0.90P6,27.422356,0.90U6,7.8472576
2026,Northwest,,0.90P6,113.80862,0.90U6,10.214828
2026,West,,0.90P6,445.25244,0.90U6,22.05427
2026,South,,0.90P6,332.11874,0.90U6,7.3546119
2026,Southwest,,0.90P6,443.90576,0.90U6,25.213686
2026,Cameroon,,0.90P6,213.98366,0.90U6,21.58979
2027,Adamawa,,0.90P7,73.350174,0.90U7,4.8073621
2027,Centre,,0.90P7,493.09827,0.90U7,15.001782
2027,East,,0.90P7,288.94394,0.90U7,21.092894
2027,Far North,,0.90P7,22.336466,0.90U7,5.2856588
2027,Littoral,,0.90P7,186.54871,0.90U7,16.941277
2027,North,,0.90P7,24.68012,0.90U7,7.0625319
2027,Northwest,,0.90P7,102.42776,0.90U7,9.1933451
2027,West,,0.90P7,400.72717,0.90U7,19.848843
2027,South,,0.90P7,298.90686,0.90U7,6.6191506
2027,Southwest,,0.90P7,399.5152,0.90U7,22.692318
2027,Cameroon,,0.90P7,192.5853,0.90U7,19.430811
2028,Adamawa,,0.90P8,66.01516,0.90U8,4.3266258
2028,Centre,,0.90P8,443.78845,0.90U8,13.501604
2028,East,,0.90P8,260.04956,0.90U8,18.983604
2028,Far North,,0.90P8,20.102819,0.90U8,4.757093
2028,Littoral,,0.90P8,167.89383,0.90U8,15.247149
2028,North,,0.90P8,22.212109,0.90U8,6.3562789
2028,Northwest,,0.90P8,92.184982,0.90U8,8.2740107
2028,West,,0.90P8,360.65448,0.90U8,17.863958
2028,South,,0.90P8,269.01617,0.90U8,5.9572358
2028,Southwest,,0.90P8,359.56366,0.90U8,20.423086
2028,Cameroon,,0.90P8,173.32677,0.90U8,17.48773
2029,Adamawa,,0.90P9,59.413643,0.90U9,3.8939633
2029,Centre,,0.90P9,399.40961,0.90U9,12.151443
2029,East,,0.90P9,234.04459,0.90U9,17.085243
2029,Far North,,0.90P9,18.092537,0.90U9,4.281384
2029,Littoral,,0.90P9,151.10445,0.90U9,13.722434
2029,North,,0.90P9,19.990898,0.90U9,5.7206511
2029,Northwest,,0.90P9,82.966484,0.90U9,7.446609
2029,West,,0.90P9,324.58902,0.90U9,16.077562
2029,South,,0.90P9,242.11456,0.90U9,5.3615122
2029,Southwest,,0.90P9,323.6073,0.90U9,18.380777
2029,Cameroon,,0.90P9,155.99408,0.90U9,15.738957
2030,Adamawa,,0.90P10,53.472279,0.90U10,3.5045669
2030,Centre,,0.90P10,359.46863,0.90U10,10.936299
2030,East,,0.90P10,210.64014,0.90U10,15.376719
2030,Far North,,0.90P10,16.283283,0.90U10,3.8532455
2030,Littoral,,0.90P10,135.994,0.90U10,12.35019
2030,North,,0.90P10,17.991808,0.90U10,5.1485858
2030,Northwest,,0.90P10,74.669838,0.90U10,6.7019482
2030,West,,0.90P10,292.13013,0.90U10,14.469807
2030,South,,0.90P10,217.90311,0.90U10,4.8253608
2030,Southwest,,0.90P10,291.24658,0.90U10,16.5427
2030,Cameroon,,0.90P10,140.39468,0.90U10,14.165062
